,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
788,-253.5630961075136,-125.95163962729488,-170.4325950624205,-142.66018130277297,51.89205657873593,AF,788.0,0.8,1.5,1.0555555555555556,1.0,0.2403700850309326,PVC
789,-240.64311321605624,-96.1779898970142,-146.53873185769385,-115.48217253756974,58.704375607239406,AF,789.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
790,-588.9666238754393,97.80011101309763,-141.54951704491353,4.697482753016962,278.9231607207348,N,790.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
791,-428.05334519959257,-248.48451835395417,-311.05777581491986,-271.7261191821732,73.15323689461661,AF,791.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
792,-259.6733887015568,-242.26412550470675,-248.33869761998287,-244.8230894779146,7.0528087396782455,AF,792.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
793,-342.66411155471667,-68.87738939326651,-164.3026759410543,-106.10390562151086,111.18410912700344,AF,793.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF
794,-232.9223151953917,-183.85047717664293,-200.96256552129773,-190.6185599139191,19.91521480366933,AF,794.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
795,-448.852856341344,-54.214940603150175,-191.7128232116693,-105.03749388407624,160.5680954119172,AF,795.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
796,-274.320913221574,-187.9839012480468,-218.07974469142,-199.62374584592743,35.0774933128031,AF,796.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
797,-299.079199906512,-53.74856471178074,-139.25922673420993,-85.79792847377044,99.77701090849388,AF,797.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
798,-253.3940111051355,-103.08872396319744,-155.47444465106736,-123.1361886493616,61.08156694640026,AF,798.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
799,-334.6971422344828,-2.859028370550188,-118.49176477184756,-46.2362186725988,134.9557829432704,AF,799.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF
800,-263.7548556296593,-113.4274579684608,-165.8303136568862,-133.4643128238067,61.09155857075272,AF,800.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
801,-287.85195628669885,-71.40097269261511,-146.85761791713338,-99.47406803152064,88.04756642333851,AF,801.0,0.6,0.6,0.6,0.6,0.0,AF
802,-256.9927363310263,-111.70048651764056,-162.3606340005221,-131.13527918175672,59.034928264136106,AF,802.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
803,-252.58921339996544,-123.99200562251636,-168.8370262463681,-140.73731710892235,52.29654101382057,AF,803.0,0.256,0.792,0.6272,0.776,0.2353278564046339,PVC
804,-223.5328053075853,-104.11458120265652,-145.75097361069686,-119.79437005543946,48.55598475065716,AF,804.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
805,-182.9019646947444,-102.19893345993546,-130.33859858034666,-113.03605036394907,32.788017371050856,AF,805.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
806,-233.38855417546384,-148.9564675194757,-178.42443185461502,-159.95516951127792,34.37802782482067,AF,806.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
807,-234.1608331204173,-93.58551904150858,-142.57957691385,-112.07554817693445,57.155283787564784,AF,807.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
808,-213.71241527417325,-90.48214203640244,-133.43448305341008,-106.94411292535509,50.07409996651414,AF,808.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
809,-601.0023220551033,164.81179192513844,-102.03148533062723,62.02837584835254,311.1453199316418,N,809.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
810,-333.3558322285764,-291.73183569869883,-306.27961175593987,-297.5721171202432,17.039686208872748,AF,810.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
811,-246.302700357038,-199.6830821158696,-215.9542957677081,-205.9222818981785,18.94293902815934,AF,811.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
812,-230.083615509518,-112.29762819012458,-153.35839864670191,-128.00541475918536,47.86583170995293,AF,812.0,0.112,0.396,0.2533333333333333,0.252,0.1420046947580724,PVC
813,-179.12630327051534,-106.10193190640352,-131.55641644715914,-115.6126198030367,29.70111884514911,AF,813.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
814,-173.56941250535138,-68.34256528741273,-105.0170632997741,-82.34581523704091,42.7660688064238,AF,814.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
815,-357.11635544047857,28.957329310413467,-105.72058746269887,-23.639220701895407,156.76785398144273,AF,815.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
816,-510.8629240422405,-57.87321563183389,-215.7533196765133,-116.06005621535594,184.3227681079045,AF,816.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
817,-651.7202141261646,284.0115642487931,-42.08523793205258,160.55884775970566,380.4223307134205,N,817.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
818,-340.77049126982973,-276.4166406650466,-318.37120961727675,-332.36886773924994,26.178007291590877,AF,818.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
819,-220.2126079218121,-175.16825105429817,-190.88730754026244,-180.9842657179108,18.325188418224627,AF,819.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
820,-206.3033504770613,-101.1553475811728,-137.8152106421308,-115.28367132386047,42.71753976920584,AF,820.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
821,-243.6727263288253,-50.154534533007954,-117.59751304025804,-75.74954587410559,78.66330242517823,AF,821.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
822,-643.7280419392404,197.3703482374767,-95.70549460550964,85.11349799289528,341.8078140848229,N,822.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
823,-326.72428251973093,-317.3404649629004,-320.6677261652321,-318.934868556168,3.891247224360865,AF,823.0,0.7,0.7,0.7,0.7,0.0,AF
824,-257.19741589461466,-190.49844158528552,-213.75369419088767,-199.3889858724944,27.1070487225228,AF,824.0,0.132,5091.1,1697.1533333333334,0.228,2939.2440328147877,PVC
825,-216.93291595085608,-126.93074135742108,-158.3195949117037,-138.9500840305017,36.57222664368306,AF,825.0,0.24,0.784,0.648,0.772,0.2221639034586852,PVC
826,-530.984547042307,107.76962489535484,-114.82029338605057,22.23904973495263,259.5426774109565,N,826.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
827,-317.4667262660352,-262.94087260175974,-281.97534714839765,-270.01877376299547,22.18886330029233,AF,827.0,0.7,0.7,0.7,0.7,0.0,AF
828,-727.897762810403,227.7274813868264,-105.25581094317884,100.12345951293103,388.3435309697937,N,828.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
829,-364.72686924676026,-350.4016041725631,-359.79921408896263,-362.2118870632521,5.779053766868023,AF,829.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
830,-239.5409651192328,-225.3657409951749,-234.61422153668457,-237.7053867736675,5.779985731993833,AF,830.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
831,-167.84234389292735,-136.2131592331265,-147.25594432292274,-140.56595846506983,12.83874110379877,AF,831.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
832,-496.4085532947967,161.07705040871144,-68.03071990245388,74.09071732862901,267.27426441883443,N,832.0,0.6,1.4,0.8272727272727273,0.8,0.2148995537031619,PVC
833,-260.60401535140807,-236.6033071273565,-244.9871920784909,-239.9174645481704,9.738308246884875,AF,833.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
834,-235.45962371106089,-127.65442678627832,-165.23288816866463,-141.94195951256063,43.81914074782917,AF,834.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
835,-218.3152968050475,-92.93545364140073,-136.641190449778,-109.65486704769629,50.9507451178165,AF,835.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
836,-567.9437633946958,175.2910517371294,-83.72825862930586,76.75479822985712,302.1092263565389,N,836.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
837,-297.8362215846237,-282.25299898808623,-292.4445028447004,-295.82256080121124,6.346833925003716,AF,837.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
838,-243.57438478480265,-156.54339529862312,-186.88355087949657,-168.0942304681139,35.37363900651428,AF,838.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
839,-284.86839948348086,-239.1530746185936,-255.09211986069363,-245.2334125809176,18.58136473648289,AF,839.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
840,-251.7144473628869,-134.4107820642734,-175.2940694124236,-150.16466712096658,47.65798228580749,AF,840.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
841,-235.59258892616316,-99.136660296922,-146.69838911459,-117.13267142836236,55.47539830228013,AF,841.0,0.7,0.7,0.7,0.7,0.0,AF
842,-264.41655352069955,-51.241634636700894,-125.5300983372863,-79.4372910698732,86.65897390551207,AF,842.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
843,-251.64810183559467,-86.3584673490341,-143.97497816425405,-108.17899707329752,67.1941476828944,AF,843.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
844,-557.0321214159702,141.13884931215418,-102.14791559916657,48.6678267091568,283.801354492395,N,844.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
845,-301.10693006334577,-270.9807067634523,-281.5034245952812,-275.3901715953553,12.199219593065513,AF,845.0,0.7,0.7,0.7,0.7,0.0,AF
846,-229.2740683890736,-185.1433120999428,-200.53541808500864,-191.1047935437461,17.92386082923034,AF,846.0,0.7,0.7,0.7,0.7,0.0,AF
847,-239.21628382082372,-88.03720942212675,-140.74285797037362,-108.268646604318,61.42856679111546,AF,847.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
848,-685.5396685033128,242.2831831949573,-81.0696051455252,120.29852537072748,377.2496422187462,N,848.0,0.7,0.7,0.7,0.7,0.0,AF
849,-354.59988400469416,-306.55405339982593,-337.880775044227,-348.25691198847005,19.534228273191054,AF,849.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF
850,-702.7249837183203,195.86241133845496,-117.33536398617257,77.91612496375345,365.3742231308679,N,850.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
851,-376.58534916683067,-330.675307843388,-360.60471764798297,-370.5877156628886,18.67516284505584,AF,851.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
852,-239.8684711492344,-207.7998307413588,-218.99208883865325,-212.22743464678047,13.017577525734096,AF,852.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
853,-273.7241620668188,-92.37134769151513,-155.63563752902812,-116.99137383981942,73.64880857858566,AF,853.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
854,-667.2718507556398,123.62528453517795,-152.0053961958005,20.10801411059121,321.6154477693784,N,854.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
855,-397.3580910453176,-257.8546294404913,-348.7775178352475,-379.06799040498834,56.73001972510822,AF,855.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
856,-319.12151415308887,-79.10120062429186,-162.71424015448906,-110.52098801117587,97.61196624955149,AF,856.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
857,-214.0800962945879,-127.49193296033462,-157.68178132491698,-139.45856238336458,35.14751919322863,AF,857.0,0.7,0.7,0.7,0.7,0.0,AF
858,-193.6790534129322,-93.06380061120215,-128.132809413278,-106.47948034872849,40.88752523853839,AF,858.0,0.188,0.452,0.2786666666666667,0.196,0.1501643544032116,PVC
859,-660.5008481690237,257.9775107420082,-62.09260240893581,135.84924992103424,373.3033142798816,N,859.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
860,-333.4171911258248,-326.7381557435809,-331.1332265848718,-332.24245654166765,2.701696649028499,AF,860.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
861,-483.22398825249513,75.68037491028451,-119.10939723487066,0.0035878880844695,227.00127034090028,AF,861.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
862,-449.8658709012319,-135.64623868681247,-245.1552169205455,-176.12253729737418,127.84942775475892,AF,862.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
863,-267.81721498698107,-230.86808329661855,-243.761395193968,-236.04450598118308,14.991084615767068,AF,863.0,0.7,0.7,0.7,0.7,0.0,AF
864,-216.4415279070285,-147.2993465686576,-171.40395722854956,-156.49873128120242,28.098623520545136,AF,864.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
865,-545.1695806987975,159.20268057049032,-86.25716450420035,66.29314792156885,286.36493092344307,N,865.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
866,-287.09866341599394,-252.7342881700144,-275.15043414745844,-282.7321038961031,13.993735200561405,AF,866.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
867,-404.9971757916163,-20.78155949797729,-154.63228476913588,-72.05145683729916,156.13873443022553,AF,867.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
868,-229.9855430014332,-190.7143839496061,-204.40729579785528,-196.40732681430055,15.914278705173071,AF,868.0,0.6,0.6,0.6,0.6,0.0,AF
869,-215.2454218314924,-110.90210474568924,-147.28514536476925,-124.7723827643394,42.40667137700614,AF,869.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
870,-540.6680880071663,108.80511876376583,-117.50848243578136,21.345959888029107,263.8440664384892,N,870.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
871,-386.7609201609757,-206.3602449456319,-269.24263927548384,-229.5953007507717,73.45540937259892,AF,871.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
872,-246.15423006294685,-85.69131266809201,-141.62304658266447,-107.06482485244244,65.21135000413682,AF,872.0,0.128,0.448,0.264,0.216,0.1653118265581746,PVC
873,-393.4449602556029,-16.359858350134346,-147.8690789367161,-67.62291280998532,153.1290779346877,AF,873.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
874,-621.1546519479501,-7.959995147570098,-221.65025085153545,-88.08174831113779,249.3666125749152,N,874.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
875,-344.9461913057662,-292.3262442293492,-326.6256051256248,-338.1036197885348,21.4485896150767,AF,875.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
876,-217.331375589863,-188.4395276404965,-198.5315348276321,-192.40315569723552,11.72902641901008,AF,876.0,0.116,0.448,0.2866666666666667,0.296,0.1661966706445509,PVC
877,-505.8149827027714,72.30526978740411,-129.15417214325683,-5.675085036511705,234.84365294979125,AF,877.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
878,-318.13912887783727,-237.71271990268627,-265.77247783322764,-248.35362562778636,32.7996185427145,AF,878.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF
879,-215.9832866140808,-183.7119728285952,-194.97393707001095,-187.9097233577964,13.125630672001744,AF,879.0,0.717,0.8,0.7585,0.7585,0.0586898628384835,N
880,-442.7072304700538,25.842558851420627,-137.4673613624235,-37.78266590677404,190.2862032182193,AF,880.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
881,-290.7058499682657,-214.34596446601657,-240.99657476603312,-224.5191287737372,31.151254173232196,AF,881.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
882,-241.49898606934735,-149.7181279717628,-181.7165383433123,-161.83833498726125,37.31088358748748,AF,882.0,0.7,0.7,0.7,0.7,0.0,AF
883,-256.9900406460619,-193.9852301309267,-235.0840099284929,-248.69398101216564,25.62545500405497,AF,883.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
884,-202.5083898457832,-100.7683475882148,-136.2349921687084,-114.23932924731376,41.354846427804105,AF,884.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
885,-237.85974967241265,-60.43228657313821,-122.32165754130416,-84.46295790261613,72.0604457868603,AF,885.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
886,-544.555014304252,95.3889562993256,-127.65004532070778,12.455378743108852,260.3203020141121,N,886.0,0.833,1.033,0.933,0.933,0.1414213562373094,AF
887,-279.1934122462769,-255.87522749341653,-271.05630520974165,-275.9573839740027,9.543581281586569,AF,887.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
888,-197.98112208141117,-149.8726007425136,-166.6455465728877,-156.40120542159568,19.537231381726443,AF,888.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
889,-209.92050466878555,-75.26308122327376,-122.19880792367329,-93.11047153631893,54.73363988753628,AF,889.0,0.8,0.8,0.8,0.8,0.0,AF
890,-357.4425973702528,-6.688219866079518,-129.01791864848286,-54.53507526463744,142.41880555595534,AF,890.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
891,-503.2366380317532,-40.63967247904775,-201.85480931141464,-100.41334431594572,188.19617113996483,AF,891.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
892,-267.86209600741046,-251.11549892616264,-256.94688194451567,-253.4861995722971,6.794952131247786,AF,892.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
893,-230.32564566927087,-137.03370478222465,-169.5526268916086,-149.5578066779321,37.903590765827744,AF,893.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
894,-536.7125828702217,181.4676075346664,-68.79388340812743,86.67651750588942,291.9738136880155,N,894.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
895,-300.5902701170932,-243.58407407236027,-263.48782916945544,-251.2230415368896,23.15748129252185,AF,895.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
896,-262.4883142076668,-148.01877817798345,-187.92042794385583,-163.31564771942791,46.516299353062585,AF,896.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
897,-276.9800454255933,-90.04400159689142,-155.24337752860868,-115.262485472739,75.93364114322421,AF,897.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
898,-518.5787306636535,34.73456299478613,-158.10340733951318,-37.901402513768666,224.9786965783302,AF,898.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
899,-312.88669300248176,-239.259054771358,-264.9215689678569,-249.272799668108,29.90258082395213,AF,899.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
900,-234.063453961755,-175.93149758354596,-196.21057007125395,-183.7592155266464,23.615073472954005,AF,900.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
901,-224.23710987485725,-102.33123417091042,-144.83512065454525,-118.40954967905172,49.55928796599071,AF,901.0,0.6,0.6,0.6,0.6,0.0,AF
902,-526.6263469596637,103.63232433190142,-115.97454769660456,18.961305563428223,256.06279889369097,N,902.0,0.104,0.344,0.2586666666666666,0.328,0.1341839533376973,PVC
903,-356.5213426916484,-210.9125009338233,-261.68621263269023,-229.5812608130983,59.265712057766855,AF,903.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
904,-262.1751917934129,-179.8206054919391,-208.55750049533168,-190.73148887897625,33.4751184696431,AF,904.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
905,-274.5816538337917,-97.92413836256564,-159.50463753427653,-121.42014019096447,71.79715931514399,AF,905.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
906,-505.8017139140538,71.40626715995127,-129.7541099297939,-4.902403749403671,234.64403663445927,AF,906.0,0.7,1.3,1.0444444444444445,1.1,0.1810463415200036,PVC
907,-299.7758956681633,-242.7916677407415,-262.67187653022046,-250.3648903102616,23.158242495551853,AF,907.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
908,-269.35188050087226,-144.01302017470886,-187.71539368417004,-160.68814687097662,50.93800710997935,AF,908.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
909,-247.60783142281412,-102.53680470939923,-153.10840298126718,-121.74821264009624,58.96903187003374,AF,909.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
910,-542.3406366089836,116.1638971225224,-113.2996955364934,28.392834141747752,267.6146229465822,N,910.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
911,-363.1343432245777,-208.1406475934833,-262.19311157982446,-228.0004070990632,63.080583462834575,AF,911.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
912,-267.6536703978204,-182.0825903946265,-211.93203714511728,-193.3910601122681,34.786728354012126,AF,912.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
913,-235.58261267413167,-124.88549485159056,-163.48134143304654,-139.72688741360474,44.97551781946967,AF,913.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
914,-430.7571752541038,28.553452837829504,-131.49852673219212,-33.145640216992845,186.6087831743521,AF,914.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
915,-313.8371562967933,-190.206682679998,-233.3397152759449,-206.2443094810792,50.28509809299335,AF,915.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
916,-267.5803270875299,-157.84684414085154,-196.1137551953132,-172.40738931965458,44.59985688718958,AF,916.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
917,-249.356729865476,-108.29443733182792,-157.4696560896014,-127.05031004020672,57.33146588056304,AF,917.0,0.816,0.916,0.866,0.866,0.0707106781186548,AF
918,-485.3688418775421,80.62878354969331,-116.6018571866767,5.3631023662517165,230.04202584843307,AF,918.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
919,-395.6930301857466,-144.97934742968675,-232.36680899925943,-177.66585129295802,101.96864076282478,AF,919.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
920,-291.1943279042948,-185.42718202288484,-222.29849110187212,-199.47365298908,42.98809883077941,AF,920.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
921,-288.041169544491,-123.2340509834398,-180.716607519448,-145.63928055372645,66.92683303935428,AF,921.0,0.176,0.24,0.216,0.232,0.0348711915483253,PVC
